0	732	1
0	818	1
0	879	-1
0	920	-1
0	958	1
0	978	-1
1	742	1
1	765	-1
1	934	1
1	965	1
1	970	1
1	996	1
1	997	-1
2	492	-1
2	794	1
2	879	1
2	909	1
2	933	1
2	958	1
2	981	1
3	225	1
3	805	1
3	810	-1
3	929	-1
3	951	1
3	993	1
4	427	1
4	432	1
4	546	-1
4	867	1
4	958	1
4	969	-1
4	986	1
5	103	1
5	836	1
5	935	1
5	969	1
5	975	-1
5	993	1
6	488	1
6	687	1
6	864	-1
6	890	1
6	954	1
6	987	1
6	993	-1
7	115	-1
7	899	1
7	928	-1
7	941	1
7	977	1
7	987	1
7	991	1
8	419	1
8	672	1
8	823	-1
8	949	1
8	950	1
8	995	1
9	278	-1
9	779	-1
9	816	-1
9	885	1
9	927	1
9	956	1
9	996	1
10	308	1
10	475	1
10	805	1
10	864	1
10	873	1
10	910	1
10	969	-1
11	150	1
11	749	1
11	922	1
11	942	1
11	970	1
11	992	1
11	997	1
12	303	-1
12	616	1
12	830	1
12	900	1
12	957	1
12	976	1
12	990	1
13	628	1
13	656	1
13	961	1
13	971	-1
13	978	1
13	983	1
14	613	1
14	632	1
14	635	1
14	855	1
14	961	1
14	966	1
14	973	1
15	32	1
15	60	1
15	602	1
15	730	1
15	986	1
15	991	-1
16	158	1
16	639	1
16	743	1
16	939	1
16	965	1
16	974	1
16	992	-1
17	757	1
17	871	1
17	926	-1
17	945	-1
17	990	1
17	998	1
18	337	1
18	654	1
18	674	1
18	868	-1
18	944	1
18	946	1
18	989	-1
19	140	1
19	261	1
19	751	1
19	827	1
19	869	1
19	910	1
19	993	1
20	621	-1
20	709	1
20	759	-1
20	834	-1
20	929	1
20	935	1
20	969	1
21	605	-1
21	843	1
21	878	1
21	906	1
21	941	-1
21	987	1
22	166	1
22	360	1
22	586	-1
22	724	-1
22	976	-1
22	999	1
23	479	1
23	900	-1
23	940	1
23	968	1
23	976	1
23	998	1
23	999	1
24	1	1
24	922	1
24	934	1
24	959	1
24	960	1
24	965	1
24	996	1
25	342	1
25	855	1
25	866	1
25	933	1
25	983	1
25	985	1
25	989	1
26	195	1
26	356	1
26	791	1
26	927	1
26	962	-1
26	992	1
26	996	-1
27	90	1
27	412	1
27	685	-1
27	824	-1
27	825	1
27	969	1
28	125	1
28	749	1
28	774	1
28	787	1
28	832	1
28	960	-1
28	997	1
29	698	1
29	832	1
29	959	1
29	982	1
29	992	1
29	996	1
29	997	1
30	85	-1
30	630	-1
30	694	1
30	776	1
30	966	-1
30	986	1
30	991	1
31	644	1
31	773	1
31	947	-1
31	968	1
31	984	1
31	990	-1
32	133	-1
32	199	1
32	341	-1
32	424	-1
32	600	1
32	748	1
32	991	1
33	130	1
33	330	1
33	565	1
33	652	1
33	919	1
33	994	1
34	409	-1
34	571	1
34	878	-1
34	906	-1
34	987	1
34	991	1
35	342	1
35	407	1
35	423	1
35	613	1
35	985	1
35	989	-1
36	197	1
36	617	1
36	692	1
36	863	1
36	871	1
36	957	1
36	998	-1
37	734	1
37	784	1
37	913	-1
37	932	1
37	977	1
37	981	1
38	17	1
38	420	-1
38	557	1
38	924	-1
38	957	1
38	968	1
39	241	-1
39	408	1
39	464	1
39	773	-1
39	781	-1
39	968	1
39	976	1
40	672	1
40	735	-1
40	758	-1
40	795	1
40	891	1
40	994	1
41	596	1
41	693	-1
41	845	1
41	896	1
41	932	1
41	989	1
42	578	1
42	627	1
42	715	1
42	881	-1
42	907	1
42	991	1
43	429	1
43	650	-1
43	869	1
43	918	1
43	951	1
43	969	-1
43	993	-1
44	134	1
44	598	1
44	913	1
44	953	1
44	977	1
44	981	1
44	988	1
45	13	1
45	523	1
45	855	1
45	930	-1
45	961	1
45	973	-1
45	988	1
46	704	1
46	739	1
46	959	1
46	965	-1
46	982	-1
46	996	1
46	997	-1
47	145	-1
47	222	1
47	361	1
47	765	1
47	841	1
47	918	1
47	951	1
48	199	-1
48	248	1
48	430	-1
48	753	1
48	849	1
48	859	1
48	986	1
49	110	-1
49	475	1
49	583	1
49	918	1
49	969	-1
49	971	-1
49	996	-1
50	118	-1
50	561	1
50	915	-1
50	922	1
50	963	1
50	974	1
50	996	-1
51	384	1
51	611	1
51	892	-1
51	945	1
51	968	1
51	986	-1
51	998	1
52	721	1
52	741	1
52	900	1
52	924	1
52	926	1
52	984	1
52	999	1
53	497	1
53	791	1
53	936	1
53	962	1
53	982	1
53	992	1
53	997	-1
54	417	1
54	598	1
54	729	-1
54	790	1
54	964	1
54	967	1
54	985	1
55	624	1
55	791	1
55	937	-1
55	970	1
55	982	1
55	992	1
55	997	1
56	244	1
56	544	1
56	794	1
56	819	-1
56	938	1
56	978	1
56	981	1
57	482	1
57	570	-1
57	784	1
57	854	1
57	971	1
57	985	1
57	989	-1
58	60	1
58	314	-1
58	525	-1
58	677	-1
58	953	-1
58	954	1
58	986	1
59	175	1
59	472	1
59	836	-1
59	969	-1
59	975	-1
59	982	-1
59	993	1
60	536	-1
60	558	1
60	763	1
60	890	1
60	950	-1
60	954	1
60	987	1
61	394	1
61	660	1
61	710	-1
61	861	1
61	927	1
61	954	1
61	991	1
62	542	1
62	788	1
62	834	1
62	891	1
62	914	-1
62	979	1
62	995	1
63	746	1
63	809	1
63	831	1
63	904	1
63	927	1
63	937	1
63	982	1
64	788	1
64	803	1
64	880	1
64	943	1
64	949	1
64	955	1
64	995	-1
65	216	1
65	593	-1
65	719	-1
65	788	-1
65	856	-1
65	994	1
65	995	1
66	388	-1
66	504	1
66	823	1
66	865	1
66	948	1
66	971	-1
66	995	1
67	459	1
67	513	1
67	841	1
67	869	-1
67	875	-1
67	991	-1
67	993	1
68	141	-1
68	331	1
68	666	1
68	837	-1
68	926	-1
68	972	1
68	999	-1
69	63	1
69	457	1
69	746	1
69	791	1
69	904	1
69	925	1
69	997	1
70	708	-1
70	759	-1
70	767	1
70	813	-1
70	850	1
70	933	1
70	988	1
71	232	-1
71	690	-1
71	783	1
71	890	1
71	954	-1
71	986	1
71	987	1
72	142	1
72	303	1
72	568	-1
72	871	1
72	886	1
72	895	-1
72	999	1
73	545	-1
73	561	-1
73	848	-1
73	862	1
73	927	1
73	970	1
73	996	1
74	468	1
74	654	1
74	952	-1
74	977	1
74	981	1
74	988	1
74	989	-1
75	12	-1
75	712	-1
75	867	1
75	890	1
75	906	1
75	986	-1
75	987	1
76	62	1
76	690	1
76	758	1
76	949	1
76	950	1
76	955	1
76	979	1
77	374	1
77	456	1
77	584	1
77	616	1
77	838	-1
77	957	1
77	979	-1
78	263	-1
78	506	1
78	657	1
78	889	1
78	892	1
78	976	1
78	998	1
79	374	1
79	744	1
79	882	1
79	940	1
79	990	1
79	998	1
79	999	1
80	477	1
80	712	1
80	793	1
80	889	1
80	947	1
80	990	1
80	999	1
81	70	1
81	520	-1
81	656	1
81	854	1
81	973	1
81	983	1
81	989	1
82	161	1
82	786	-1
82	876	1
82	919	1
82	955	1
82	979	1
82	994	-1
83	27	-1
83	164	1
83	827	1
83	929	1
83	975	-1
83	991	-1
83	993	1
84	10	1
84	153	1
84	668	1
84	873	1
84	921	1
84	951	1
84	969	1
85	34	1
85	154	-1
85	421	1
85	710	1
85	797	1
85	941	1
85	987	1
86	121	1
86	449	1
86	777	-1
86	798	1
86	874	-1
86	964	1
