0	23
1	44
2	4
3	64
4	19
5	53
6	32
7	27
8	2
9	12
10	44
11	17
12	19
13	2
14	16
15	40
16	34
17	48
18	55
19	43
20	15
21	53
22	42
23	41
24	2
25	13
26	33
27	10
28	47
29	52
30	47
31	13
32	17
33	68
34	7
35	3
36	63
37	58
38	38
39	35
40	4
41	38
42	21
43	60
44	12
45	5
46	62
47	49
48	57
49	5
50	17
51	10
52	55
53	27
54	26
55	31
56	64
57	48
58	5
59	24
60	6
61	13
62	18
63	1
64	68
65	20
66	52
67	33
68	56
69	57
70	16
71	29
72	23
73	35
74	3
75	34
76	29
77	20
78	55
79	30
80	64
81	37
82	34
83	18
84	61
85	67
86	2
87	13
88	23
89	59
90	10
91	24
92	19
93	34
94	5
95	44
96	10
97	65
98	38
99	49
100	4
101	1
102	20
103	51
104	47
105	49
106	2
107	24
108	17
109	53
110	12
111	45
112	66
113	58
114	5
115	57
116	58
117	32
118	18
119	62
120	11
121	18
122	6
123	31
124	42
125	18
126	61
127	49
128	57
129	44
130	59
131	15
132	65
133	26
134	33
135	34
136	42
137	53
138	10
139	10
140	64
141	15
142	47
143	13
144	1
145	5
146	14
147	27
148	20
149	47
150	39
151	32
152	49
153	18
154	19
155	53
156	29
157	55
158	50
159	12
160	67
161	62
162	67
163	67
164	41
165	67
166	20
167	13
168	32
169	51
170	17
171	65
172	61
173	66
174	32
175	33
176	3
177	21
178	48
179	62
180	17
181	56
182	47
183	50
184	48
185	44
186	4
187	11
188	36
189	65
190	47
191	49
192	48
193	55
194	19
195	36
196	62
197	62
198	16
199	42
200	24
201	57
202	8
203	29
204	2
205	20
206	16
207	41
208	32
209	63
210	10
211	57
212	15
213	65
214	1
215	26
216	20
217	1
218	5
219	64
220	41
221	47
222	50
223	67
224	54
225	56
226	27
227	19
228	18
229	39
230	50
231	36
232	44
233	31
234	46
235	23
236	4
237	12
238	20
239	19
240	65
241	18
242	50
243	42
244	23
245	1
246	32
247	29
248	29
249	20
250	39
251	66
252	67
253	22
254	60
255	42
256	19
257	31
258	47
259	40
260	18
261	19
262	30
263	21
264	11
265	48
266	24
267	49
268	68
269	10
270	4
271	21
272	9
273	49
274	37
275	22
276	45
277	18
278	6
279	27
280	43
281	56
282	31
283	32
284	55
285	29
286	34
287	36
288	3
289	31
290	58
291	27
292	29
293	52
294	44
295	56
296	51
297	10
298	60
299	24
300	23
301	35
302	55
303	42
304	58
305	5
306	60
307	15
308	68
309	52
310	28
311	11
312	66
313	51
314	32
315	30
316	3
317	32
318	68
319	66
320	23
321	26
322	33
323	21
324	42
325	2
326	33
327	13
328	5
329	33
330	22
331	28
332	66
333	2
334	6
335	66
336	66
337	67
338	28
339	39
340	55
341	22
342	64
343	45
344	53
345	9
346	65
347	42
348	36
349	60
350	58
351	62
352	7
353	60
354	39
355	48
356	56
357	55
358	27
359	2
360	10
361	21
362	3
363	48
364	7
365	31
366	60
367	8
368	53
369	51
370	9
371	64
372	54
373	47
374	60
375	8
376	22
377	41
378	55
379	11
380	38
381	23
382	39
383	39
384	48
385	2
386	11
387	50
388	63
389	47
390	16
391	43
392	16
393	14
394	48
395	31
396	38
397	59
398	4
399	51
400	51
401	28
402	29
403	17
404	29
405	37
406	35
407	38
408	29
409	58
410	10
411	3
412	20
413	7
414	4
415	63
416	56
417	4
418	68
419	3
420	34
421	20
422	57
423	32
424	45
425	40
426	41
427	68
428	10
429	8
430	39
431	12
432	45
433	35
434	50
435	36
436	17
437	37
438	35
439	10
440	44
441	59
442	4
443	38
444	54
445	55
446	16
447	2
448	18
449	35
450	23
451	57
452	48
453	37
454	39
455	58
456	29
457	20
458	30
459	26
460	3
461	31
462	32
463	6
464	10
465	44
466	7
467	10
468	26
469	2
470	63
471	57
472	65
473	26
474	48
475	35
476	66
477	45
478	29
479	37
480	18
481	50
482	4
483	16
484	60
485	52
486	33
487	53
488	16
489	64
490	21
491	33
492	66
493	34
494	27
495	23
496	30
497	62
498	41
499	3
500	49
501	64
502	59
503	46
504	43
505	14
506	53
507	66
508	27
509	28
510	56
511	10
512	54
513	38
514	30
515	40
516	58
517	44
518	59
519	12
520	47
521	37
522	62
523	39
524	63
525	16
526	41
527	10
528	51
529	68
530	65
531	15
532	28
533	35
534	17
535	23
536	1
537	65
538	17
539	33
540	9
541	47
542	63
543	29
544	62
545	26
546	68
547	33
548	24
549	8
550	10
551	33
552	15
553	65
554	10
555	5
556	51
557	59
558	39
559	65
560	63
561	25
562	51
563	55
564	46
565	48
566	54
567	14
568	4
569	55
570	23
571	46
572	7
573	57
574	24
575	48
576	10
577	19
578	44
579	34
580	58
581	37
582	50
583	56
584	30
585	2
586	10
587	63
588	11
589	56
590	62
591	48
592	35
593	39
594	11
595	19
596	17
597	13
598	3
599	21
600	4
601	28
602	15
603	12
604	64
605	37
606	38
607	28
608	10
609	10
610	22
611	9
612	23
613	56
614	32
615	35
616	66
617	1
618	28
619	35
620	64
621	47
622	16
623	14
624	14
625	46
626	38
627	63
628	29
629	41
630	36
631	4
632	38
633	32
634	49
635	26
636	10
637	55
638	32
639	10
640	17
641	61
642	34
643	10
644	8
645	23
646	68
647	14
648	1
649	22
650	27
651	23
652	20
653	57
654	57
655	36
656	12
657	37
658	45
659	9
660	65
661	29
662	64
663	55
664	64
665	14
666	66
667	35
668	31
669	40
670	31
671	1
672	50
673	15
674	50
675	58
676	55
677	13
678	47
679	44
680	65
681	4
682	50
683	9
684	45
685	67
686	2
687	46
688	50
689	55
690	46
691	29
692	65
693	61
694	51
695	65
696	59
697	57
698	44
699	63
700	22
701	15
702	42
703	30
704	39
705	55
706	30
707	10
708	20
709	17
710	53
711	48
712	48
713	49
714	46
715	60
716	48
717	10
718	51
719	39
720	9
721	18
722	23
723	1
724	50
725	28
726	55
727	48
728	61
729	60
730	52
731	30
732	2
733	23
734	9
735	22
736	67
737	63
738	18
739	55
740	52
741	49
742	16
743	20
744	40
745	58
746	13
747	19
748	68
749	42
750	5
751	20
752	10
753	12
754	39
755	4
756	66
757	22
758	53
759	20
760	40
761	11
762	25
763	38
764	58
765	25
766	51
767	43
768	32
769	61
770	11
771	49
772	13
773	60
774	24
775	55
776	55
777	38
778	44
779	28
780	39
781	60
782	3
783	15
784	7
785	51
786	3
787	44
788	32
789	67
790	41
791	52
792	29
793	23
794	8
795	30
796	29
797	43
798	53
799	2
800	57
801	7
802	52
803	67
804	14
805	57
806	30
807	41
808	46
809	60
810	3
811	50
812	46
813	45
814	11
815	16
816	38
817	33
818	49
819	31
820	34
821	44
822	64
823	10
824	40
825	18
826	23
827	42
828	20
829	32
830	29
831	62
832	33
833	59
834	65
835	57
836	20
837	51
838	8
839	59
840	41
841	36
842	49
843	23
844	8
845	59
846	46
847	35
848	4
849	54
850	33
851	37
852	21
853	58
854	3
855	54
856	57
857	42
858	51
859	65
860	22
861	60
862	34
863	12
864	37
865	17
866	48
867	20
868	33
869	6
870	23
871	35
872	18
873	34
874	65
875	36
876	17
877	59
878	47
879	55
880	21
881	46
882	46
883	21
884	12
885	53
886	26
887	35
888	52
889	6
890	23
891	57
892	43
893	28
894	58
895	32
896	1
897	27
898	28
899	4
900	18
901	54
902	54
903	56
904	38
905	56
906	65
907	14
908	12
909	10
910	61
911	54
912	24
913	65
914	8
915	2
