0	439	1
0	1077	1
0	6042	1
0	6470	1
0	7526	1
0	9642	1
0	9843	1
1	3010	1
1	6719	1
1	7976	1
1	9111	1
1	9385	1
1	9833	1
1	9909	1
2	4172	1
2	7274	1
2	9224	1
2	9536	1
2	9692	1
2	9714	1
3	1159	1
3	1422	1
3	6063	1
3	9466	1
3	9548	1
3	9913	1
4	6471	1
4	7470	1
4	7608	1
4	9670	-1
4	9833	1
4	9838	-1
4	9960	1
5	1277	1
5	8153	1
5	8275	1
5	9157	1
5	9540	1
5	9996	-1
6	3786	1
6	4856	1
6	7121	1
6	9257	1
6	9306	1
6	9454	1
7	6370	1
7	7278	1
7	9784	1
7	9880	1
7	9969	1
7	9991	1
8	5034	1
8	6086	1
8	6510	1
8	7127	1
8	9032	1
8	9184	1
9	8796	1
9	9213	1
9	9348	1
9	9481	1
9	9887	1
9	9961	1
10	4665	1
10	5331	1
10	7599	1
10	9167	1
10	9716	1
10	9954	1
10	9956	1
11	4060	1
11	4382	1
11	7635	1
11	9373	1
11	9704	1
11	9721	1
12	6661	1
12	7965	1
12	9209	1
12	9342	-1
12	9530	1
12	9855	1
12	9990	1
13	8941	1
13	8971	1
13	9186	1
13	9515	1
13	9536	1
13	9559	1
14	3285	1
14	5039	1
14	8172	1
14	8254	1
14	9861	1
14	9970	1
15	273	1
15	565	1
15	6197	1
15	9234	1
15	9686	1
15	9874	1
15	9949	1
16	4472	-1
16	6506	1
16	7092	1
16	8520	1
16	9388	1
16	9744	-1
17	790	1
17	5829	1
17	7402	1
17	8379	1
17	9682	1
17	9972	1
18	3847	1
18	4500	-1
18	7761	1
18	8210	1
18	9706	1
18	9917	-1
18	9988	1
19	5867	1
19	6789	1
19	9108	1
19	9386	1
19	9689	1
19	9988	1
20	8857	1
20	8930	1
20	9156	-1
20	9706	1
20	9763	1
20	9801	1
21	1890	1
21	3930	1
21	6554	1
21	7153	1
21	9366	1
21	9393	1
21	9963	1
22	6916	-1
22	7718	1
22	8464	1
22	9042	-1
22	9373	1
22	9868	1
23	95	1
23	4097	1
23	8809	1
23	9645	1
23	9877	1
23	9962	1
23	9972	1
24	2020	1
24	2192	1
24	3076	1
24	9879	1
24	9945	1
24	9989	1
24	9998	1
25	8043	1
25	8589	-1
25	9256	1
25	9779	-1
25	9812	1
25	9851	1
25	9926	1
26	2744	1
26	6616	1
26	7985	1
26	8040	1
26	9596	1
26	9633	1
26	9957	1
27	5877	1
27	7957	1
27	9098	1
27	9769	1
27	9868	1
27	9886	1
27	9979	1
28	2005	1
28	4164	1
28	7724	1
28	9856	1
28	9935	1
28	9994	1
29	743	1
29	1167	1
29	4718	-1
29	6595	1
29	8168	-1
29	8318	1
29	8547	1
30	1352	1
30	3123	1
30	5847	1
30	9515	1
30	9571	1
30	9804	1
31	6491	1
31	7148	1
31	9022	1
31	9250	1
31	9446	1
31	9625	1
31	9974	-1
32	4161	1
32	8889	1
32	9383	1
32	9619	1
32	9724	1
32	9773	1
32	9850	1
33	5929	1
33	6270	1
33	7032	1
33	7724	1
33	9039	1
33	9210	1
34	5855	1
34	8661	1
34	9110	1
34	9120	1
34	9398	-1
34	9449	1
34	9652	-1
35	807	1
35	6079	1
35	7539	1
35	8460	1
35	8729	-1
35	9761	1
36	2294	1
36	2957	-1
36	5154	1
36	6945	-1
36	7778	1
36	9238	1
36	9805	1
37	3932	1
37	5756	1
37	5817	1
37	7164	1
37	7248	1
37	8738	1
37	9799	1
38	7542	1
38	7751	-1
38	8171	1
38	9240	-1
38	9804	1
38	9820	1
38	9948	1
39	3567	-1
39	4420	1
39	8223	1
39	9282	1
39	9704	1
39	9958	1
39	9980	1
40	5374	1
40	8736	1
40	9394	1
40	9436	1
40	9618	1
40	9647	1
41	2570	1
41	8549	1
41	9315	1
41	9408	1
41	9740	1
41	9853	1
41	9993	1
42	955	1
42	1302	1
42	2926	1
42	8084	-1
42	8924	1
42	9097	1
42	9198	1
42	9902	1
43	2830	1
43	7161	1
43	8424	1
43	8932	1
43	9467	1
43	9535	1
43	9798	1
44	4561	1
44	4812	1
44	6106	1
44	8109	1
44	9803	1
44	9980	1
45	8030	1
45	8206	1
45	8504	-1
45	8826	1
45	8935	1
45	9854	-1
46	5422	1
46	6343	1
46	8816	1
46	9351	1
46	9605	1
46	9769	1
47	7934	1
47	8234	-1
47	8829	1
47	8916	1
47	9268	1
47	9951	1
48	1261	1
48	2183	1
48	4663	1
48	9404	1
48	9825	1
48	9941	1
49	4299	-1
49	5539	1
49	8720	1
49	9128	1
49	9532	1
49	9609	1
50	4267	1
50	5395	1
50	8831	1
50	9386	1
50	9428	1
50	9841	-1
51	1696	1
51	8127	1
51	8218	1
51	9442	1
51	9860	1
51	9891	1
52	6116	1
52	9289	1
52	9458	1
52	9699	1
52	9833	-1
52	9925	1
52	9933	1
53	4078	1
53	6539	-1
53	7832	1
53	8224	-1
53	9856	1
53	9915	1
53	9938	1
54	7324	1
54	7434	1
54	8321	1
54	8385	1
54	9256	1
54	9677	1
54	9777	1
55	2704	1
55	4717	1
55	6295	1
55	7499	1
55	9186	1
55	9554	1
56	179	1
56	1459	1
56	2863	1
56	4652	1
56	9896	1
56	9944	1
57	8286	1
57	9062	1
57	9180	1
57	9602	1
57	9666	-1
57	9684	-1
57	9936	1
58	351	1
58	1991	1
58	2306	1
58	7123	1
58	8127	-1
58	9322	1
59	86	-1
59	4827	1
59	6610	1
59	7528	1
59	9562	1
59	9780	1
59	9835	1
60	2101	1
60	5799	1
60	8330	1
60	9240	-1
60	9779	1
60	9872	1
60	9948	-1
61	1097	1
61	6977	1
61	8348	1
61	9456	1
61	9950	1
61	9958	1
61	9997	-1
62	721	1
62	4432	1
62	7706	1
62	8923	1
62	9442	1
62	9990	1
63	4724	1
63	6706	1
63	7675	1
63	8473	1
63	8857	1
63	9671	1
63	9988	1
64	8810	1
64	8833	1
64	8931	-1
64	9546	1
64	9777	1
64	9851	1
65	1604	1
65	2415	1
65	4126	1
65	7841	1
65	7998	1
65	9924	1
65	9956	1
66	2366	1
66	6518	1
66	8805	1
66	9337	1
66	9754	1
66	9882	1
66	9982	1
67	8836	1
67	9163	1
67	9242	1
67	9613	1
67	9679	1
67	9811	1
68	5837	1
68	5934	1
68	8891	1
68	9058	1
68	9385	1
68	9670	-1
68	9742	1
68	9923	1
69	1777	1
69	6602	1
69	9513	1
69	9684	1
69	9899	-1
69	9918	1
69	9955	1
70	2722	1
70	3400	1
70	3561	1
70	7725	1
70	8215	-1
70	9374	1
70	9955	1
71	2729	1
71	3165	-1
71	7454	1
71	8601	1
71	9821	1
71	9936	1
72	1950	1
72	3771	1
72	6652	1
72	7030	1
72	9240	1
72	9501	1
72	9870	1
73	5949	-1
73	6096	1
73	7673	1
73	9211	1
73	9735	1
73	9912	-1
74	4322	1
74	8374	1
74	8838	1
74	9054	1
74	9243	1
74	9846	1
75	1765	1
75	6326	-1
75	6450	1
75	8076	1
75	9561	1
75	9946	1
76	4731	1
76	6748	1
76	8065	1
76	8176	1
76	9410	1
76	9631	1
77	3611	1
77	5307	1
77	7527	1
77	8481	-1
77	8657	1
77	9857	1
78	537	1
78	6502	1
78	7068	1
78	7158	1
78	9132	1
78	9541	1
78	9983	1
79	3595	1
79	5734	1
79	8894	1
79	8997	1
79	9522	1
79	9661	1
79	9993	1
80	5257	1
80	7435	1
80	8849	1
80	9741	1
80	9849	1
80	9912	-1
81	3765	1
81	3816	1
81	8382	1
81	9462	1
81	9485	1
81	9856	1
81	9977	1
82	4567	1
82	4710	1
82	7135	1
82	7597	1
82	7796	-1
82	8749	1
82	9177	1
83	68	1
83	3506	1
83	7624	1
83	9802	1
83	9917	1
83	9960	1
83	9966	1
84	5251	1
84	6690	1
84	6831	1
84	8787	1
84	8970	1
84	9172	1
85	2711	1
85	5512	1
85	6575	1
85	7179	-1
85	7372	-1
85	9333	1
85	9737	1
86	2369	1
86	9403	1
86	9478	1
86	9558	1
86	9811	1
86	9835	1
87	2136	-1
87	4199	1
87	7415	-1
87	9397	-1
87	9472	1
87	9820	1
87	9900	1
88	2163	1
88	4792	1
88	8675	-1
88	9815	1
88	9904	1
88	9917	-1
88	9971	1
89	7153	1
89	9342	-1
89	9845	1
89	9855	1
89	9975	1
89	9985	1
89	9990	1
90	6884	1
90	8694	1
90	8918	1
90	9068	1
90	9096	1
90	9723	1
90	9863	1
91	2409	1
91	3308	1
91	5825	1
91	7294	1
91	7864	1
91	9570	1
91	9821	1
92	1002	1
92	2098	1
92	5820	1
92	6550	1
92	7424	-1
92	9922	1
93	1445	1
93	1626	1
93	8111	1
93	9433	1
93	9713	1
93	9715	1
94	6964	1
94	8274	1
94	8563	1
94	9221	1
94	9345	1
94	9763	1
94	9801	1
95	8288	1
95	8932	1
95	8946	1
95	9184	1
95	9812	1
95	9962	1
96	68	1
96	5964	1
96	7498	1
96	8924	1
96	9058	1
96	9793	1
96	9833	-1
96	9901	1
96	9902	1
97	2003	1
97	3370	1
97	7187	1
97	7303	1
97	8814	1
97	9762	1
98	485	1
98	9036	1
98	9037	1
98	9093	1
98	9587	1
98	9870	1
98	9981	1
99	3606	1
99	3668	1
99	8213	1
99	8752	1
99	9940	1
99	9995	-1
100	4283	1
100	9051	1
100	9205	1
100	9757	1
100	9818	1
100	9930	1
101	5317	-1
101	7380	1
101	8876	1
101	9005	-1
101	9312	1
101	9698	1
102	4894	1
102	7970	1
102	9330	1
102	9731	1
102	9775	1
102	9967	1
103	6574	-1
103	7557	1
103	7788	1
103	8617	-1
103	8707	1
103	9259	-1
103	9658	-1
104	578	1
104	747	1
104	6207	1
104	8030	1
104	9871	1
104	9915	1
105	1844	1
105	8206	1
105	9299	1
105	9479	1
105	9485	1
105	9495	1
105	9715	-1
106	2009	-1
106	2132	-1
106	2597	1
106	4284	1
106	7512	1
106	8785	1
106	9985	1
107	3466	1
107	5990	1
107	8045	1
107	8197	1
107	9474	1
107	9562	1
107	9780	1
108	4170	1
108	4864	1
108	6472	1
108	6710	1
108	8443	1
108	9965	1
109	4193	1
109	5277	1
109	7813	1
109	8586	1
109	9693	1
109	9891	1
110	2424	1
110	4908	1
110	5374	1
110	5694	1
110	6518	1
110	9982	1
110	9992	1
111	3817	1
111	4044	-1
111	5870	-1
111	9048	1
111	9152	1
111	9773	-1
111	9981	-1
112	5139	1
112	5168	1
112	7063	-1
112	7169	1
112	7618	1
112	9760	1
112	9887	1
113	1996	1
113	4276	1
113	8696	1
113	8733	1
113	9470	1
113	9871	1
113	9977	-1
114	1721	1
114	2243	1
114	4354	1
114	9141	-1
114	9612	-1
114	9761	1
115	1026	1
115	1945	1
115	2712	1
115	8399	1
115	9725	1
115	9955	1
115	9974	-1
116	7737	1
116	8281	1
116	8583	1
116	9596	-1
116	9929	1
116	9957	1
117	6704	1
117	7398	1
117	7889	1
117	8142	1
117	8899	1
117	9462	1
118	3960	1
118	8477	1
118	9173	1
118	9381	1
118	9770	1
118	9953	1
119	1429	1
119	5577	1
119	6555	-1
119	9718	1
119	9792	1
119	9920	1
119	9978	1
120	5621	1
120	6465	1
120	7731	1
120	7830	1
120	8151	1
120	9648	1
121	4688	1
121	7427	1
121	8074	1
121	9672	1
121	9963	1
121	9965	1
121	9990	1
122	4675	-1
122	6133	1
122	9407	1
122	9932	1
122	9957	1
122	9998	1
123	5082	1
123	7869	1
123	8249	1
123	9199	1
123	9288	1
123	9922	1
124	7264	1
124	7784	1
124	7833	-1
124	8495	1
124	8630	1
124	9866	1
125	3999	1
125	5910	1
125	8045	1
125	8704	1
125	9504	1
125	9664	1
126	8322	-1
126	9312	1
126	9817	1
126	9842	1
126	9929	1
126	9930	-1
126	9968	-1
127	3511	1
127	4510	1
127	7807	1
127	8985	1
127	9071	1
127	9080	1
127	9941	1
128	4109	1
128	4720	1
128	7325	1
128	9635	1
128	9940	1
128	9967	1
128	9995	1
129	837	1
129	4583	1
129	5529	1
129	9451	1
129	9723	1
129	9978	1
130	5567	1
130	8333	1
130	9404	1
130	9727	1
130	9810	1
130	9822	1
131	4245	1
131	8136	1
131	8287	1
131	8943	-1
131	9609	-1
131	9964	1
132	6541	-1
132	6691	1
132	9696	1
132	9704	-1
132	9958	1
132	9979	-1
133	341	-1
133	5319	1
133	7175	1
133	8622	1
133	8853	1
133	9341	1
134	126	1
134	4965	1
134	5137	1
134	5456	1
134	9910	-1
134	9989	1
135	490	1
135	1689	-1
135	8698	1
135	9545	1
135	9817	1
135	9930	-1
135	9939	1
136	5595	1
136	6103	1
136	7045	1
136	9009	1
136	9486	1
136	9714	1
137	548	1
137	2469	1
137	2904	1
137	5340	1
137	7546	1
137	8010	1
137	9165	1
138	1993	-1
138	5646	1
138	7211	1
138	7404	1
138	8817	1
138	9161	1
138	9641	1
139	4684	1
139	6952	1
139	7200	1
139	9863	1
139	9888	1
139	9949	1
140	4628	1
140	6801	1
140	8821	1
140	9027	-1
140	9162	1
140	9468	1
140	9734	-1
141	4026	-1
141	7003	1
141	7322	1
141	8872	-1
141	8979	-1
141	9376	1
141	9434	1
142	1548	1
142	2893	-1
142	4167	1
142	9425	1
142	9861	1
142	9928	1
143	25	1
143	5333	1
143	6946	1
143	8735	1
143	9443	-1
143	9788	1
143	9851	1
144	5555	1
144	6395	1
144	8670	-1
144	9465	1
144	9950	1
144	9970	1
145	202	1
145	779	1
145	3850	1
145	4468	1
145	7229	1
145	9784	1
146	2175	1
146	4781	1
146	6728	-1
146	6998	-1
146	8530	-1
146	8881	1
146	9973	1
147	7387	1
147	8924	1
147	9136	1
147	9272	1
147	9898	1
147	9916	1
147	9917	-1
148	770	1
148	5882	-1
148	7293	1
148	8182	-1
148	8314	1
148	9314	1
148	9816	1
149	6020	1
149	8392	1
149	9074	1
149	9274	-1
149	9502	1
149	9707	1
149	9978	1
150	276	1
150	8092	1
150	9336	1
150	9434	1
150	9855	1
150	9986	1
150	9990	1
151	7747	1
151	9097	1
151	9491	1
151	9898	-1
151	9916	1
151	9966	1
151	9971	-1
152	1079	-1
152	3690	1
152	4888	1
152	8074	1
152	9965	1
152	9985	1
152	9986	1
153	7456	1
153	8370	1
153	9059	1
153	9479	1
153	9485	-1
153	9490	1
153	9782	1
154	3142	-1
154	6603	1
154	8779	1
154	8806	-1
154	9548	1
154	9579	1
154	9694	1
155	1484	1
155	5088	1
155	8462	-1
155	8859	1
155	9607	1
155	9826	1
155	9900	1
156	2831	1
156	4734	1
156	6825	1
156	6900	1
156	7957	1
156	8905	1
156	9969	1
157	672	1
157	1233	1
157	9228	1
157	9436	1
157	9469	1
157	9823	1
157	9876	1
158	6307	1
158	8368	-1
158	8586	1
158	8760	1
158	9830	1
158	9983	-1
158	9985	1
159	4729	1
159	6280	1
159	7942	1
159	9414	-1
159	9539	1
159	9618	1
159	9844	1
160	2431	1
160	5757	1
160	6675	1
160	9274	1
160	9375	1
160	9650	1
160	9953	-1
161	6334	1
161	8449	1
161	8934	1
161	9537	1
161	9811	1
161	9821	-1
161	9942	1
162	3044	1
162	5995	1
162	7374	1
162	8064	1
162	8430	1
162	8783	1
162	9827	-1
163	1639	1
163	1776	1
163	7566	1
163	9417	1
163	9643	1
163	9792	1
163	9863	1
164	1430	1
164	6941	1
164	9546	-1
164	9596	1
164	9698	-1
164	9816	1
164	9939	1
165	4803	1
165	8737	-1
165	8970	1
165	9275	1
165	9356	1
165	9375	1
165	9999	-1
166	1529	1
166	1884	1
166	7829	1
166	9654	1
166	9851	1
166	9926	-1
166	9980	-1
167	2563	1
167	8856	1
167	9446	-1
167	9719	-1
167	9810	1
167	9825	1
167	9941	1
168	4587	1
168	6258	1
168	8461	-1
168	8532	1
168	9731	1
168	9767	1
168	9866	-1
169	6191	1
169	8231	1
169	8698	1
169	9353	-1
169	9603	1
169	9639	1
169	9824	1
170	7536	1
170	8174	1
170	8476	-1
170	8619	1
170	9534	1
170	9562	1
170	9789	-1
