0	161
1	330
2	342
3	179
4	267
5	284
6	54
7	130
8	103
9	28
10	117
11	108
12	21
13	39
14	26
15	293
16	174
17	310
18	53
19	219
20	89
21	349
22	271
23	331
24	303
25	9
26	220
27	46
28	299
29	142
30	223
31	175
32	32
33	20
34	344
35	23
36	106
37	322
38	106
39	174
40	302
41	130
42	142
43	266
44	321
45	242
46	135
47	243
48	135
49	308
50	309
51	196
52	204
53	85
54	119
55	169
56	187
57	301
58	252
59	26
60	27
61	80
62	326
63	77
64	186
65	88
66	33
67	42
68	61
69	178
70	320
71	99
72	171
73	274
74	5
75	7
76	287
77	224
78	195
79	154
80	141
81	167
82	245
83	53
84	338
85	272
86	214
87	72
88	35
89	11
90	15
91	42
92	82
93	112
94	62
95	200
96	145
97	184
98	225
99	161
100	192
101	32
102	273
103	5
104	180
105	179
106	77
107	94
108	194
109	330
110	51
111	69
112	103
113	285
114	111
115	144
116	338
117	224
118	102
119	64
120	312
121	10
122	127
123	277
124	259
125	32
126	134
127	188
128	264
129	270
130	164
131	117
132	227
133	143
134	180
135	264
136	80
137	204
138	305
139	103
140	176
141	293
142	212
143	318
144	189
145	121
146	310
147	214
148	132
149	292
150	50
151	82
152	77
153	25
154	259
155	47
156	68
157	316
158	3
159	328
160	71
161	52
162	294
163	301
164	307
165	201
166	252
167	328
168	252
169	277
170	218
171	166
172	256
173	90
174	105
175	228
176	133
177	202
178	313
179	138
180	254
181	151
182	175
183	275
184	267
185	304
186	143
187	246
188	327
189	73
190	328
191	229
192	187
193	322
194	83
195	155
196	69
197	162
198	110
199	104
200	315
201	83
202	330
203	348
204	238
205	257
206	332
207	336
208	284
209	51
210	28
211	245
212	205
213	336
214	212
215	109
216	34
217	259
218	133
219	107
220	237
221	290
222	98
223	82
224	56
225	213
226	240
227	172
228	70
229	28
230	227
231	200
232	104
233	95
234	113
235	281
236	89
237	284
238	216
239	330
240	256
241	89
242	343
243	163
244	328
245	131
246	197
247	133
248	235
249	198
250	95
251	270
252	10
253	76
254	56
255	60
256	161
257	33
258	244
259	96
260	228
261	91
262	166
263	203
264	19
265	191
266	214
267	157
268	89
269	253
270	81
271	293
272	12
273	8
274	306
275	245
276	115
277	33
278	180
279	119
280	163
281	236
282	18
283	276
284	164
285	38
286	35
287	252
288	340
289	13
290	176
291	196
292	105
293	55
294	190
295	198
296	49
297	63
298	186
299	299
300	242
301	132
302	152
303	240
304	103
305	29
306	28
307	92
308	147
309	100
310	30
311	143
312	314
313	120
314	304
315	176
316	195
317	80
318	205
319	314
320	80
321	180
322	60
323	307
324	220
325	37
326	205
327	130
328	112
329	80
330	42
331	125
332	242
333	335
334	249
335	249
336	27
337	123
338	320
339	134
340	254
341	294
342	298
343	78
344	319
345	24
346	314
347	316
348	78
349	73
350	99
351	156
352	329
353	1
354	164
355	143
356	339
357	167
358	187
359	47
360	298
361	162
362	312
363	158
364	99
365	73
366	78
367	303
368	270
369	189
370	227
371	238
372	27
373	28
374	34
375	29
376	138
377	250
378	185
379	332
380	330
381	270
382	125
383	35
384	58
385	133
386	102
387	71
388	164
389	1
390	149
