0	6
1	5
2	6
3	4
4	5
5	3
6	3
7	6
8	4
9	3
10	1
11	3
12	6
13	6
14	2
15	3
16	1
17	4
18	4
19	4
20	1
21	6
22	5
23	5
24	3
25	5
26	4
27	4
28	5
29	6
30	3
31	4
32	6
33	3
34	1
35	3
36	4
37	6
38	3
39	1
40	3
41	6
42	2
43	4
44	6
45	3
46	6
47	3
48	4
49	4
50	2
51	6
52	5
53	2
54	4
55	5
56	1
57	5
58	6
59	2
60	3
61	4
62	4
63	6
64	1
65	5
66	3
67	1
68	3
69	1
70	2
71	6
72	6
73	4
74	1
75	1
76	3
77	4
78	6
79	5
80	3
81	3
82	6
83	3
84	3
85	4
86	3
87	1
88	4
89	3
90	4
91	3
92	3
93	3
94	3
95	4
96	6
97	2
98	5
99	3
100	5
101	5
102	1
103	2
104	3
105	4
106	3
107	4
108	1
109	1
110	4
111	5
112	1
113	1
114	6
115	6
116	3
117	1
118	4
119	3
120	5
121	3
122	1
123	6
124	3
125	3
126	5
127	3
128	5
129	2
130	6
131	3
132	6
133	4
134	5
135	1
136	3
137	6
138	4
139	3
140	2
141	3
142	3
143	5
144	2
145	6
146	6
147	6
148	2
149	4
150	1
151	6
152	5
153	4
154	6
155	3
156	5
157	6
158	6
159	3
160	5
161	4
162	3
163	2
164	5
165	1
166	2
167	4
168	3
169	6
170	5
171	3
172	3
173	6
174	3
175	6
176	2
177	5
178	6
179	2
180	1
181	4
182	4
183	3
184	2
185	1
186	5
187	1
188	3
189	5
190	4
191	5
192	2
193	6
194	1
195	6
196	6
197	3
198	2
199	6
200	6
201	3
202	5
203	3
204	6
205	4
206	1
207	6
208	5
209	3
210	6
211	5
212	6
213	2
214	2
215	6
216	3
217	5
218	6
219	4
220	3
221	4
222	2
223	4
224	3
225	2
226	1
227	6
228	6
229	6
230	6
231	6
232	3
233	4
234	2
235	5
236	2
237	5
238	4
239	3
240	4
241	4
242	5
243	4
244	4
245	4
246	5
247	6
248	4
249	3
250	3
251	2
252	3
253	3
254	5
255	1
256	5
257	1
258	4
259	6
260	6
261	5
262	5
263	4
264	5
265	5
266	3
267	1
268	5
269	3
270	5
271	6
272	4
273	2
274	2
275	3
276	1
277	2
278	1
279	2
280	3
281	5
282	3
283	1
284	6
285	6
286	4
287	3
288	4
289	2
290	5
291	2
292	3
293	2
294	4
295	6
296	6
297	4
298	1
299	6
300	6
301	3
302	3
303	6
304	1
305	4
306	5
307	6
308	5
309	4
310	4
311	1
312	3
313	6
314	6
