0	6
1	1
2	6
3	3
4	4
5	3
6	4
7	4
8	2
9	1
10	3
11	1
12	5
13	6
14	6
15	4
16	1
17	5
18	6
19	3
20	3
21	4
22	5
23	5
24	1
25	6
26	1
27	3
28	1
29	1
30	4
31	5
32	4
33	2
34	4
35	6
36	5
37	6
38	5
39	5
40	2
41	6
42	4
43	3
44	6
45	6
46	1
47	3
48	4
49	3
50	1
51	5
52	5
53	1
54	6
55	1
56	6
57	6
58	4
59	3
60	4
61	4
62	2
63	1
64	2
65	2
66	2
67	3
68	5
69	1
70	6
71	4
72	5
73	1
74	6
75	4
76	2
77	5
78	5
79	5
80	5
81	6
82	2
83	3
84	3
85	4
86	6
87	4
88	6
89	2
90	3
91	1
92	4
93	4
94	6
95	5
96	6
97	4
98	6
99	1
100	5
101	4
102	3
103	3
104	6
105	3
106	1
107	6
108	4
109	1
110	3
111	2
112	6
113	5
114	6
115	6
116	1
117	2
118	1
119	1
120	3
121	6
122	2
123	2
124	2
125	1
126	6
127	6
128	1
129	1
130	2
131	6
132	5
133	5
134	6
135	3
136	2
137	6
138	1
139	1
140	3
141	1
142	5
143	2
144	5
145	6
146	5
147	1
148	1
149	5
150	1
151	4
152	1
153	3
154	2
155	6
156	6
157	6
158	1
159	1
160	5
161	2
162	6
163	1
164	3
165	6
166	5
167	6
168	4
169	1
170	4
171	1
172	6
173	3
174	1
175	3
176	1
177	6
178	5
179	6
180	6
181	5
182	1
183	4
184	3
185	6
186	6
187	3
188	6
189	5
190	6
191	5
192	1
193	4
194	5
195	1
196	5
197	5
198	6
199	4
200	4
201	6
202	6
203	6
204	1
205	2
206	6
207	2
208	1
209	6
210	2
211	5
212	4
213	4
214	3
215	6
216	2
217	5
218	6
219	6
220	5
221	4
222	3
223	5
224	5
225	3
226	4
227	2
228	4
229	4
230	1
231	4
232	4
233	4
234	6
235	6
236	4
237	1
238	5
239	4
240	6
241	5
242	6
243	4
244	6
245	1
246	3
247	5
248	4
249	3
250	4
251	5
252	3
253	1
254	6
255	4
256	2
257	1
258	3
259	6
260	2
261	3
262	1
263	5
264	6
265	6
266	1
267	6
268	3
269	2
270	6
271	4
272	6
273	1
274	1
275	5
276	5
277	4
278	1
279	5
280	4
281	4
282	2
283	6
284	4
285	6
286	4
287	4
288	2
289	5
290	1
291	4
292	1
293	4
294	1
295	6
296	1
297	2
298	2
299	5
300	6
301	2
302	2
303	5
304	5
305	5
306	5
307	1
308	3
309	1
310	5
311	3
312	2
313	6
314	1
315	1
316	4
317	5
318	1
319	5
320	6
321	1
322	2
323	4
324	2
325	5
326	1
327	2
328	4
329	4
330	2
331	5
332	4
333	5
334	1
335	6
336	6
337	6
338	2
339	5
340	5
341	4
342	6
343	5
344	1
345	2
346	2
347	6
348	3
349	4
350	4
351	6
352	5
353	6
354	4
355	6
356	1
357	6
358	3
359	3
360	5
361	3
362	3
363	5
364	4
365	4
366	5
367	6
368	1
369	4
370	5
371	2
372	5
373	2
374	5
375	6
376	1
377	6
378	5
379	6
380	2
381	6
382	2
383	4
384	5
385	5
386	6
387	4
388	2
389	1
390	2
391	3
392	1
393	1
394	5
395	6
396	6
397	6
398	4
399	4
400	2
401	5
402	6
403	2
404	5
405	6
406	1
407	6
408	5
409	4
410	2
411	1
412	3
413	6
414	6
415	1
416	1
417	6
418	4
419	2
420	5
421	2
422	5
423	6
424	2
425	5
426	2
427	6
428	6
429	3
430	1
431	5
432	4
433	6
434	1
435	6
436	6
437	1
438	2
439	1
440	4
441	1
442	4
443	6
444	2
445	1
446	6
447	1
448	5
449	6
450	5
451	5
452	3
453	6
454	1
455	4
456	5
457	1
458	6
459	3
460	3
461	6
462	5
463	5
464	5
465	4
466	1
467	6
468	6
469	5
470	2
471	2
472	3
473	1
474	3
475	3
476	5
477	5
478	5
479	5
480	6
481	1
482	6
483	1
484	1
485	2
486	3
487	6
488	4
489	2
490	1
491	3
492	6
493	4
494	6
495	6
496	1
497	1
498	2
499	1
500	5
501	4
502	5
503	6
504	2
505	1
506	5
507	2
508	4
509	2
510	6
511	4
512	3
513	3
514	6
515	3
516	1
517	5
518	5
519	4
520	6
521	3
522	6
523	6
524	4
525	5
526	5
527	2
528	6
529	5
530	3
531	1
532	3
533	3
534	5
535	6
536	4
537	5
538	1
539	1
540	3
541	2
542	2
543	4
544	6
545	1
546	4
547	1
548	5
549	5
550	6
551	3
552	3
553	1
554	2
555	4
556	4
557	5
558	4
559	4
560	6
561	1
562	6
563	5
564	2
565	2
566	4
567	1
568	5
569	4
570	6
571	4
572	6
573	6
574	3
575	1
576	2
577	6
578	4
579	4
580	5
581	2
582	2
583	3
584	5
585	2
586	5
587	1
588	6
589	1
590	4
591	2
592	4
593	2
594	6
595	5
596	6
597	6
598	6
599	2
600	4
601	1
602	4
603	4
604	6
605	4
606	6
607	1
608	4
609	6
610	4
611	5
612	4
613	6
614	2
615	5
616	5
617	5
618	3
619	1
620	6
621	4
622	6
623	3
624	1
625	2
626	1
627	4
628	6
629	5
630	1
631	6
632	6
633	4
634	2
635	6
636	3
637	5
638	3
639	1
640	6
641	6
642	6
643	1
644	5
645	3
646	6
647	6
648	4
649	6
650	3
651	6
652	2
653	5
654	6
655	4
656	6
657	5
658	4
659	5
660	1
661	4
662	3
663	4
664	6
665	6
666	5
667	1
668	3
669	6
670	6
671	1
672	2
673	3
674	6
675	1
676	1
677	4
678	4
679	6
680	6
681	5
682	3
683	3
684	2
685	3
686	6
687	4
688	6
689	3
690	2
691	1
692	5
693	6
694	4
695	6
696	2
697	2
698	1
699	3
700	1
701	5
702	6
703	5
704	1
705	6
706	6
707	6
708	6
709	3
710	4
711	6
712	5
713	4
714	4
715	4
716	3
717	6
718	4
719	2
720	1
721	3
722	1
723	4
724	5
725	5
726	4
727	5
728	4
729	6
730	4
731	5
732	6
733	5
734	6
735	2
736	6
737	2
738	1
739	1
740	5
741	5
742	1
743	1
744	5
745	6
746	1
747	1
748	4
749	1
750	2
751	3
752	5
753	3
754	1
755	1
756	5
757	5
758	2
759	6
760	5
761	3
762	4
763	4
764	6
765	1
766	5
767	6
768	1
769	4
770	3
771	2
772	1
773	5
774	1
775	6
776	4
777	6
778	2
779	1
780	5
781	5
782	5
783	4
784	6
785	4
786	6
787	1
788	2
789	1
790	6
791	1
792	6
793	5
794	6
795	2
796	4
797	4
798	6
799	4
800	5
801	6
802	6
803	2
804	1
805	3
806	6
807	5
808	2
809	1
810	3
811	5
812	6
813	6
814	5
815	6
816	1
817	4
818	6
819	6
820	4
821	5
822	5
823	2
824	3
825	3
826	1
827	3
828	6
829	6
830	5
831	1
832	1
833	5
834	2
835	6
836	3
837	5
838	5
839	2
840	6
841	3
842	4
843	4
844	4
845	6
846	2
847	1
848	1
849	4
850	6
851	6
852	2
853	5
854	6
855	6
856	2
857	6
858	5
859	4
860	5
861	4
862	1
863	5
864	3
865	2
866	6
867	4
868	6
869	3
870	2
871	5
872	2
873	3
874	6
875	3
876	2
877	6
878	4
879	6
880	2
881	4
882	5
883	4
884	6
885	1
886	2
887	1
888	4
889	5
890	4
891	2
892	5
893	4
894	1
895	5
896	6
897	6
898	1
899	4
900	5
901	5
902	6
903	1
904	1
905	4
906	4
907	4
908	1
909	6
910	3
911	5
912	2
913	6
914	1
915	1
916	1
917	4
918	3
919	2
920	6
921	3
922	1
923	5
924	5
925	1
926	5
927	1
928	6
929	3
930	6
931	6
932	6
933	6
934	1
935	3
936	1
937	1
938	6
939	1
940	5
941	4
942	1
943	2
944	6
945	5
946	6
947	5
948	2
949	2
950	2
951	3
952	6
953	6
954	4
955	2
956	1
957	5
958	6
959	1
960	1
961	6
962	1
963	1
964	6
965	1
966	6
967	6
968	5
969	3
970	1
971	6
972	5
973	6
974	1
975	3
976	5
977	6
978	6
979	2
980	6
981	6
982	1
983	6
984	5
985	6
986	4
987	4
988	6
989	6
990	5
991	4
992	1
993	3
994	2
995	2
996	1
997	1
998	5
999	5
