0	4
1	18
2	12
3	10
4	18
5	15
6	6
7	7
8	15
9	3
10	4
11	7
12	2
13	12
14	13
15	4
16	6
17	15
18	12
19	12
20	12
21	2
22	7
23	15
24	3
25	15
26	3
27	7
28	1
29	7
30	12
31	9
32	14
33	1
34	8
35	12
36	16
37	13
38	12
39	7
40	5
41	11
42	18
43	15
44	7
45	1
46	7
47	16
48	14
49	17
50	12
51	2
52	18
53	1
54	15
55	12
56	14
57	14
58	2
59	6
60	16
61	13
62	2
63	12
64	15
65	4
66	5
67	6
68	18
69	9
70	9
71	14
72	4
73	17
74	7
75	17
76	13
77	12
78	4
79	11
80	17
81	1
82	7
83	18
84	6
85	2
86	6
87	12
88	18
89	2
90	4
91	14
92	10
93	1
94	12
95	15
96	18
97	12
98	4
99	16
100	3
101	3
102	16
103	10
104	1
105	1
106	2
107	6
108	2
109	2
110	5
111	8
112	3
113	1
114	12
115	9
116	3
117	1
118	6
119	4
120	8
121	2
122	3
123	10
124	3
125	6
126	3
127	14
128	16
129	4
130	14
131	17
132	7
133	6
134	3
135	3
136	12
137	17
138	5
139	4
140	9
141	2
142	13
143	15
144	13
145	7
146	10
147	18
148	3
149	4
150	2
151	18
152	2
153	1
154	10
155	12
156	7
157	5
158	2
159	5
160	6
161	6
162	12
163	4
164	3
165	6
166	15
167	14
168	16
169	3
170	6
171	9
172	16
173	4
174	3
175	11
176	4
177	4
178	12
179	14
180	2
181	2
182	1
183	17
184	16
185	12
186	6
187	8
188	14
189	4
190	17
191	10
192	3
193	4
194	2
195	12
196	7
197	2
198	4
199	7
200	5
201	3
202	7
203	8
204	2
205	10
206	3
207	13
208	3
209	4
210	10
211	2
212	9
213	12
214	12
215	6
216	7
217	2
218	10
219	1
220	4
221	12
222	14
223	10
224	2
225	8
226	17
227	7
228	15
229	4
230	8
231	3
232	12
233	12
234	8
235	17
236	10
237	11
238	13
239	4
240	16
241	1
242	3
243	13
244	7
245	16
246	3
247	6
248	1
249	6
250	3
251	14
252	12
253	18
254	14
255	15
256	12
257	3
258	6
259	13
260	4
261	15
262	16
263	4
264	12
265	2
266	1
267	12
268	4
269	4
270	9
271	10
272	6
273	4
274	7
275	9
276	2
277	11
278	12
279	16
280	2
281	7
282	12
283	9
284	15
285	4
286	15
287	12
288	11
289	5
290	12
291	15
292	1
293	14
294	15
295	7
296	2
297	15
298	14
299	12
300	9
301	17
302	10
303	14
304	11
305	1
306	2
307	11
308	18
309	11
310	1
311	13
312	3
313	12
314	12
315	11
316	6
317	16
318	9
319	5
320	4
321	4
322	4
323	2
324	12
325	3
326	2
327	1
328	2
329	8
330	14
331	12
332	3
333	13
334	13
335	1
336	12
337	3
338	9
339	3
340	8
341	6
342	1
343	12
344	13
345	5
346	6
347	5
348	7
349	3
350	14
351	2
352	4
353	10
354	12
355	2
356	9
357	8
358	12
359	7
360	16
361	16
362	11
363	2
364	4
365	2
366	10
367	10
368	7
369	13
370	8
371	8
372	1
373	3
374	4
375	4
376	15
377	3
378	4
379	14
380	7
381	1
382	4
