0	542	1
0	552	1
0	866	1
0	978	-1
0	980	1
0	984	1
0	986	-1
1	274	-1
1	536	-1
1	678	1
1	855	1
1	860	-1
1	974	1
1	999	1
2	9	-1
2	754	1
2	783	1
2	860	1
2	872	-1
2	905	1
2	994	-1
3	206	-1
3	339	1
3	478	-1
3	918	-1
3	926	-1
3	977	1
3	997	1
4	510	-1
4	757	-1
4	898	1
4	950	1
4	956	-1
4	991	1
4	996	1
5	214	-1
5	467	1
5	812	1
5	817	-1
5	911	1
5	953	1
5	996	1
6	252	1
6	335	1
6	427	-1
6	923	1
6	983	-1
6	991	1
6	999	1
7	177	1
7	610	1
7	930	-1
7	966	-1
7	973	1
7	988	-1
7	998	-1
8	696	-1
8	861	1
8	886	-1
8	900	1
8	907	-1
8	925	1
8	975	-1
9	604	-1
9	668	-1
9	700	1
9	880	-1
9	893	-1
9	981	1
9	990	1
10	662	1
10	715	1
10	777	1
10	788	-1
10	940	-1
10	985	1
10	989	1
11	378	1
11	406	1
11	875	-1
11	924	1
11	964	1
11	996	1
11	997	-1
12	479	1
12	618	1
12	890	1
12	940	1
12	982	1
12	989	1
12	992	1
13	428	1
13	856	1
13	910	1
13	928	1
13	958	-1
13	988	1
13	994	-1
14	552	-1
14	602	-1
14	791	-1
14	842	1
14	916	1
14	925	-1
14	954	1
15	532	1
15	818	-1
15	821	-1
15	863	-1
15	867	-1
15	901	-1
15	999	1
16	287	-1
16	756	1
16	799	1
16	893	1
16	951	1
16	985	1
16	995	-1
17	623	1
17	922	1
17	948	-1
17	963	1
17	970	1
17	988	1
17	991	-1
18	763	-1
18	913	1
18	942	-1
18	946	1
18	957	1
18	987	1
18	997	-1
19	141	-1
19	624	1
19	790	-1
19	939	1
19	953	-1
19	964	1
19	981	1
20	183	-1
20	723	1
20	845	1
20	877	1
20	954	1
20	968	1
20	998	-1
21	643	-1
21	748	-1
21	813	-1
21	909	-1
21	923	1
21	952	-1
21	999	1
22	327	1
22	906	-1
22	915	-1
22	937	-1
22	982	1
22	994	-1
22	995	1
23	143	1
23	446	-1
23	516	1
23	625	-1
23	881	1
23	974	-1
23	978	1
24	381	-1
24	554	1
24	704	1
24	946	-1
24	972	-1
24	974	-1
24	979	1
25	180	1
25	297	-1
25	894	1
25	958	1
25	973	-1
25	981	1
25	985	1
26	101	-1
26	230	1
26	927	1
26	947	-1
26	985	-1
26	996	1
26	997	-1
27	425	1
27	752	-1
27	899	-1
27	943	-1
27	974	1
27	978	-1
27	986	1
28	465	-1
28	671	1
28	847	-1
28	926	-1
28	974	-1
28	991	1
28	999	-1
29	157	-1
29	829	1
29	870	1
29	958	-1
29	988	-1
29	989	-1
29	990	1
30	686	1
30	793	1
30	848	1
30	859	-1
30	885	1
30	932	1
30	986	1
31	443	-1
31	522	1
31	818	-1
31	819	1
31	895	1
31	914	1
31	986	-1
32	324	-1
32	604	1
32	878	1
32	966	1
32	983	-1
32	989	1
32	996	-1
33	683	1
33	808	1
33	820	1
33	873	1
33	970	1
33	978	-1
33	996	1
34	211	1
34	693	-1
34	871	1
34	967	-1
34	992	-1
34	997	-1
34	998	1
35	89	1
35	386	1
35	460	-1
35	548	-1
35	935	-1
35	961	-1
35	997	-1
36	124	1
36	857	-1
36	880	1
36	898	1
36	911	-1
36	912	-1
36	919	-1
37	6	-1
37	163	-1
37	572	-1
37	596	1
37	614	-1
37	675	1
37	941	-1
38	605	-1
38	760	-1
38	793	1
38	847	1
38	969	-1
38	984	1
38	993	-1
39	65	-1
39	353	1
39	486	-1
39	490	1
39	508	1
39	704	-1
39	997	-1
40	470	-1
40	639	1
40	688	1
40	820	-1
40	855	-1
40	906	-1
40	999	1
41	273	1
41	617	1
41	690	-1
41	751	1
41	894	-1
41	895	-1
41	932	-1
42	476	-1
42	690	1
42	890	1
42	904	-1
42	928	-1
42	951	-1
42	981	1
43	50	-1
43	739	-1
43	834	1
43	956	-1
43	959	1
43	996	-1
43	997	-1
44	675	1
44	865	1
44	870	1
44	893	-1
44	995	-1
44	997	1
44	998	-1
45	39	-1
45	69	1
45	849	-1
45	917	1
45	955	-1
45	973	-1
45	998	1
46	333	-1
46	387	-1
46	651	1
46	810	1
46	941	1
46	946	-1
46	969	-1
47	661	1
47	818	1
47	941	-1
47	954	-1
47	961	1
47	989	-1
47	997	1
48	22	1
48	289	-1
48	381	1
48	869	1
48	953	-1
48	957	1
48	986	1
49	297	1
49	697	1
49	718	1
49	918	-1
49	963	-1
49	996	1
49	999	-1
50	705	1
50	762	1
50	791	-1
50	960	1
50	981	-1
50	982	1
50	995	1
51	333	1
51	735	-1
51	754	1
51	921	1
51	934	1
51	968	-1
51	972	1
52	783	-1
52	856	-1
52	914	-1
52	970	-1
52	971	1
52	976	1
52	996	1
53	29	1
53	632	-1
53	651	1
53	836	-1
53	926	-1
53	958	1
53	966	1
54	510	-1
54	738	1
54	903	1
54	935	1
54	983	1
54	989	-1
54	991	-1
55	202	1
55	408	1
55	571	1
55	823	-1
55	978	1
55	987	-1
55	997	-1
56	109	1
56	428	1
56	710	1
56	864	1
56	967	-1
56	972	-1
56	998	1
57	793	1
57	902	-1
57	903	1
57	969	1
57	970	-1
57	983	1
57	998	1
58	221	-1
58	376	-1
58	419	1
58	465	1
58	734	-1
58	855	1
58	955	1
59	132	1
59	325	1
59	754	-1
59	899	-1
59	946	-1
59	977	-1
59	987	1
60	515	1
60	545	1
60	691	-1
60	831	1
60	930	-1
60	955	-1
60	996	-1
61	42	-1
61	58	1
61	255	-1
61	476	-1
61	899	1
61	938	-1
61	998	1
62	508	-1
62	655	1
62	897	1
62	898	-1
62	900	-1
62	933	-1
62	971	-1
63	633	-1
63	686	-1
63	931	1
63	945	1
63	959	1
63	979	1
63	987	1
64	219	1
64	690	-1
64	908	-1
64	945	1
64	946	1
64	982	1
64	986	1
65	193	-1
65	372	-1
65	398	1
65	530	-1
65	677	1
65	961	1
65	997	1
66	275	-1
66	367	-1
66	651	1
66	836	1
66	855	1
66	891	-1
66	944	1
67	413	1
