0	168	-1
0	702	1
0	809	1
0	848	1
0	860	1
0	948	-1
0	989	1
1	525	-1
1	573	1
1	705	1
1	876	1
1	977	-1
1	987	1
1	997	1
2	496	1
2	722	1
2	922	-1
2	949	-1
2	951	1
2	989	1
2	998	-1
3	548	1
3	723	-1
3	887	1
3	891	1
3	944	1
3	980	1
3	997	-1
4	423	-1
4	836	-1
4	909	-1
4	914	-1
4	940	1
4	963	1
4	986	1
5	15	1
5	60	1
5	717	-1
5	767	-1
5	792	-1
5	938	1
5	962	-1
6	68	1
6	376	1
6	930	-1
6	936	1
6	989	-1
6	995	1
6	999	-1
7	372	1
7	621	-1
7	847	1
7	893	1
7	976	-1
7	986	-1
7	999	1
8	501	-1
8	804	1
8	885	-1
8	912	1
8	934	-1
8	960	1
8	999	-1
9	2	-1
9	355	-1
9	470	1
9	796	1
9	961	-1
9	992	1
9	993	1
10	440	-1
10	580	-1
10	865	1
10	879	-1
10	893	-1
10	927	-1
10	988	-1
11	446	1
11	514	-1
11	765	1
11	876	1
11	938	1
11	959	-1
11	989	-1
12	530	-1
12	888	-1
12	905	-1
12	983	1
12	984	1
12	985	1
12	999	1
13	247	1
13	579	1
13	800	-1
13	914	1
13	931	-1
13	933	1
13	961	1
14	202	-1
14	732	1
14	886	1
14	930	1
14	954	1
14	991	1
14	995	1
15	810	-1
15	876	1
15	944	1
15	985	-1
15	988	1
15	996	-1
15	997	-1
16	437	1
16	908	-1
16	942	-1
16	955	1
16	966	-1
16	979	1
16	997	1
17	510	1
17	713	-1
17	791	1
17	895	-1
17	971	-1
17	982	1
17	998	1
18	652	-1
18	660	1
18	690	-1
18	788	1
18	869	1
18	980	1
18	994	1
19	49	-1
19	806	-1
19	918	1
19	980	1
19	996	1
19	997	-1
19	998	1
20	64	1
20	413	-1
20	473	1
20	740	-1
20	957	1
20	984	1
20	998	-1
21	395	1
21	488	-1
21	710	-1
21	748	1
21	880	1
21	998	-1
21	999	1
22	140	-1
22	152	-1
22	170	1
22	759	-1
22	889	-1
22	977	1
22	994	1
23	840	-1
23	845	1
23	961	-1
23	964	1
23	987	1
23	991	-1
23	994	1
24	80	-1
24	455	-1
24	580	1
24	629	-1
24	988	-1
24	989	-1
24	993	1
25	385	1
25	669	1
25	773	1
25	919	1
25	971	1
25	982	-1
25	994	1
26	866	1
26	952	-1
26	970	1
26	975	1
26	981	1
26	982	1
26	986	-1
27	77	1
27	811	-1
27	844	-1
27	912	-1
27	956	1
27	974	1
27	982	1
28	186	1
28	782	1
28	809	-1
28	826	-1
28	920	1
28	964	1
28	992	-1
29	424	1
29	695	1
29	858	-1
29	894	-1
29	977	1
29	985	-1
29	988	-1
30	188	1
30	569	-1
30	670	-1
30	815	1
30	975	-1
30	992	1
30	993	1
31	298	-1
31	540	1
31	956	1
31	967	-1
31	975	-1
31	980	1
31	998	1
32	2	1
32	428	1
32	827	1
32	918	-1
32	924	-1
32	988	1
32	999	1
33	220	1
33	435	-1
33	753	1
33	924	1
33	940	-1
33	970	-1
33	990	1
34	586	1
34	593	1
34	828	1
34	931	-1
34	958	1
34	961	-1
34	984	1
35	756	-1
35	923	1
35	930	-1
35	944	1
35	953	-1
35	973	-1
35	978	1
36	48	1
36	351	1
36	732	1
36	860	-1
36	916	1
36	948	1
36	960	1
37	510	1
37	594	-1
37	619	-1
37	942	1
37	963	-1
37	988	-1
37	999	1
38	293	-1
38	440	-1
38	708	-1
38	789	-1
38	982	1
38	993	1
38	999	-1
39	142	-1
39	219	-1
39	585	1
39	744	-1
39	943	1
39	967	-1
39	984	1
40	183	1
40	282	1
40	350	-1
40	392	-1
40	405	-1
40	566	-1
40	993	1
41	707	1
41	847	1
41	862	1
41	926	1
41	969	-1
41	983	1
41	995	-1
42	287	-1
42	883	1
42	930	1
42	953	-1
42	969	1
42	972	1
42	992	-1
43	8	1
43	255	-1
43	858	-1
43	879	1
43	928	-1
43	982	1
43	997	-1
44	235	-1
44	307	1
44	804	-1
44	909	1
44	951	1
44	983	1
44	990	-1
45	61	-1
45	296	-1
45	327	-1
45	396	-1
45	946	-1
45	965	-1
45	993	1
46	709	1
46	722	-1
46	763	1
46	855	-1
46	982	-1
46	991	-1
46	999	-1
47	69	-1
47	86	1
47	575	1
47	989	1
47	992	-1
47	993	1
47	998	-1
48	82	-1
48	243	1
48	744	1
48	791	1
48	857	-1
48	929	1
48	974	1
49	555	1
49	743	-1
49	762	-1
49	767	1
49	904	1
49	982	1
49	999	-1
50	768	1
50	835	1
50	895	1
50	922	1
50	941	1
50	972	1
50	998	1
51	4	1
51	75	-1
51	763	1
51	812	1
51	907	-1
51	933	1
51	988	-1
52	718	1
52	724	1
52	849	-1
52	925	1
52	940	-1
52	943	-1
52	986	1
53	144	1
53	176	-1
53	798	-1
53	972	-1
53	973	1
53	987	-1
53	995	1
54	53	-1
54	133	1
54	536	1
54	624	-1
54	934	1
54	947	-1
54	965	-1
55	202	1
55	422	-1
55	808	1
55	922	-1
55	958	1
55	968	-1
55	986	1
56	34	1
56	87	1
56	185	1
56	347	-1
56	904	-1
56	990	-1
56	997	-1
57	734	1
57	819	-1
57	855	1
57	946	1
57	977	1
57	985	-1
57	986	-1
58	217	-1
58	550	1
58	931	-1
58	967	-1
58	975	1
58	996	1
58	999	1
59	421	-1
59	742	1
59	822	-1
59	878	1
59	930	1
59	962	-1
59	973	1
60	745	1
60	799	-1
60	913	-1
60	930	-1
60	936	1
60	990	1
60	993	1
61	747	-1
61	753	-1
61	769	-1
61	891	1
61	928	1
61	981	-1
61	998	1
62	582	1
62	792	1
62	911	1
62	959	1
62	988	-1
62	992	-1
62	993	-1
63	498	-1
63	871	1
63	880	1
63	958	-1
63	972	-1
63	983	1
63	999	1
64	625	1
64	653	1
64	674	1
64	895	-1
64	955	1
64	971	-1
64	997	1
65	1	-1
65	317	1
65	318	1
65	906	-1
65	968	1
65	986	1
65	994	1
66	99	1
66	841	1
66	856	1
66	880	-1
66	978	1
66	988	-1
66	993	1
67	187	1
67	497	-1
67	892	1
67	957	1
67	959	-1
67	990	-1
67	991	-1
68	252	1
68	328	1
68	610	-1
68	840	1
68	957	-1
68	980	-1
68	988	-1
69	495	1
69	612	1
69	777	-1
69	793	-1
69	839	1
69	979	1
69	993	-1
70	825	-1
70	846	-1
70	882	1
70	928	-1
70	944	-1
70	969	1
70	995	1
71	407	1
71	710	-1
71	726	-1
71	942	1
71	953	1
71	957	-1
71	996	1
72	151	1
72	534	1
72	659	-1
72	775	-1
72	867	1
72	939	1
72	963	-1
73	19	1
73	205	1
73	241	1
73	489	-1
73	734	-1
73	921	1
73	970	1
74	226	1
74	249	-1
74	549	1
74	875	-1
74	886	-1
74	957	1
74	997	1
75	854	-1
75	861	1
75	943	1
75	972	-1
75	984	1
75	986	1
75	997	1
76	131	1
76	382	1
76	386	-1
76	439	-1
76	811	1
76	915	-1
76	993	1
77	595	1
77	761	-1
77	780	-1
77	891	1
77	912	1
77	918	1
77	998	1
78	592	1
78	893	1
78	900	-1
78	934	-1
78	962	1
78	989	1
78	999	1
79	177	1
79	273	-1
79	490	1
79	884	1
79	952	1
79	984	-1
79	989	1
80	420	-1
80	580	1
80	667	1
80	793	1
80	929	-1
80	993	1
80	999	-1
81	66	1
81	672	1
81	806	1
81	896	-1
81	982	-1
81	992	-1
81	999	1
82	469	1
82	482	-1
82	652	1
82	893	1
82	974	-1
82	983	1
82	992	-1
83	171	1
83	425	1
83	560	-1
83	668	-1
83	851	1
83	990	1
83	993	1
84	490	-1
84	701	1
84	776	1
84	957	-1
84	974	-1
84	992	1
84	995	-1
85	911	1
85	948	1
85	956	1
85	959	1
85	982	1
85	985	-1
85	989	1
86	89	1
86	636	1
86	796	1
86	876	1
86	885	-1
86	886	-1
86	994	-1
87	644	1
87	895	1
87	967	1
87	970	-1
87	984	1
87	991	-1
87	997	1
88	386	1
88	444	-1
88	470	-1
88	866	1
88	901	1
88	915	1
88	970	1
89	618	1
89	753	1
89	811	1
89	814	-1
89	930	-1
89	995	-1
89	998	1
90	546	-1
90	700	-1
90	713	-1
90	823	1
90	959	1
90	965	1
90	982	1
91	20	-1
91	628	1
91	655	-1
91	820	-1
91	890	1
91	916	-1
91	993	1
92	119	1
92	555	-1
92	745	1
92	903	-1
92	957	-1
92	992	1
92	998	1
93	118	1
93	771	1
93	793	1
93	861	-1
93	978	1
93	990	1
93	996	-1
94	530	-1
94	586	1
94	735	-1
94	831	1
94	867	-1
94	900	-1
94	992	1
95	408	1
95	716	1
95	859	-1
95	876	-1
95	915	1
95	981	1
95	998	1
96	398	1
96	416	-1
96	926	1
96	949	1
96	970	-1
96	985	1
96	988	1
97	140	-1
